Country,Year,Value
Germany,1993,949523.81
Germany,1994,926793.18
Germany,1995,922577.57
Germany,1996,943003.89
Germany,1997,911144.69
Germany,1998,901164.3
Germany,1999,876230.99
Germany,2000,872551.55
Germany,2001,892179.68
Germany,2002,875824.75
Germany,2003,870547.29
Germany,2004,853172.19
Germany,2005,832818.94
Germany,2006,842704.62
Germany,2007,815734.61
Germany,2008,820512.83
Germany,2009,762431.16
Germany,2010,800319.92
Germany,2011,776304.29
Germany,2012,783203.33
Germany,2013,803522.36
Germany,2014,762832.85
Germany,2015,767815.04
Germany,2016,768840.64
Germany,2017,748981.68
Germany,2018,718459.61
Germany,2019,671197.65
Germany,2020,613329.46
Germany,2021,642350.64
Chile,1990,12008.057
Chile,1991,12086.838
Chile,1992,12477.307
Chile,1993,12827.046
Chile,1994,13151.563
Chile,1995,13449.686
Chile,1996,13563.918
Chile,1997,14022.021
Chile,1998,13965.581
Chile,1999,13959.456
Chile,2000,13798.566
Chile,2001,13640.577
Chile,2002,13769.329
Chile,2003,13491.613
Chile,2004,13897.811
Chile,2005,13737.356
Chile,2006,13879.274
Chile,2007,14005.247
Chile,2008,13750.358
Chile,2009,13340.671
Chile,2010,13090.53
Chile,2011,12493.916
Chile,2012,12589.499
Chile,2013,12695.032
Chile,2014,12309.86
Chile,2015,12104.868
Chile,2016,11969.404
Chile,2017,11732.033
Chile,2018,11651.845
Chile,2019,11333.745
Chile,2020,11237.74
Ireland,1990,19668.61
Ireland,1991,19914.53
Ireland,1992,20070.95
Ireland,1993,20437.54
Ireland,1994,20556.23
Ireland,1995,21112.77
Ireland,1996,21626.98
Ireland,1997,21836.17
Ireland,1998,22393.61
Ireland,1999,22078.41
Ireland,2000,21182.75
Ireland,2001,20977.06
Ireland,2002,20731.39
Ireland,2003,21032.15
Ireland,2004,20655.58
Ireland,2005,20487.52
Ireland,2006,20494.83
Ireland,2007,19885.85
Ireland,2008,19653.81
Ireland,2009,19358.81
Ireland,2010,19427.95
Ireland,2011,18821.03
Ireland,2012,19706.42
Ireland,2013,20504.14
Ireland,2014,20056.24
Ireland,2015,20620.34
Ireland,2016,21161.49
Ireland,2017,21897.67
Ireland,2018,22719.21
Ireland,2019,21789.78
Ireland,2020,22133.28
Ireland,2021,22953.53
Israel,1996,2557.52
Israel,2000,3076.383
Israel,2003,4047.373
Israel,2004,4321.062
Israel,2005,4611.944
Israel,2006,4859.347
Israel,2007,5068.722
Israel,2008,5277.578
Israel,2009,5431.512
Israel,2010,5753.363
Israel,2011,5949.463
Israel,2012,6145.4
Israel,2013,6153.991
Israel,2014,6276.556
Israel,2015,6274.689
Israel,2016,6441.829
Israel,2017,6479.82
Israel,2018,6501.135
Israel,2019,6400.02
Israel,2020,6467.43
Portugal,1990,7339.17
Portugal,1991,7368.83
Portugal,1992,7253.47
Portugal,1993,7195.53
Portugal,1994,7222.49
Portugal,1995,7277.51
Portugal,1996,7466.8
Portugal,1997,7494.2
Portugal,1998,7454.14
Portugal,1999,7584.25
Portugal,2000,7698.95
Portugal,2001,7449.33
Portugal,2002,7326.25
Portugal,2003,7047.52
Portugal,2004,7253.51
Portugal,2005,6929.26
Portugal,2006,6878.92
Portugal,2007,6994.94
Portugal,2008,6944.27
Portugal,2009,6880.59
Portugal,2010,6814.26
Portugal,2011,6768.83
Portugal,2012,6793.96
Portugal,2013,6757.3
Portugal,2014,6890.14
Portugal,2015,6911.36
Portugal,2016,6954.21
Portugal,2017,7067.6
Portugal,2018,7148.64
Portugal,2019,7248.62
Portugal,2020,7271.89
Portugal,2021,7258.18
Italy,1990,39257.16
Italy,1991,38825.91
Italy,1992,38365.62
Italy,1993,35442.84
Italy,1994,34066.83
Italy,1995,37270.73
Italy,1996,34427.48
Italy,1997,35089.02
Italy,1998,35746.64
Italy,1999,36275.56
Italy,2000,38367.94
Italy,2001,40410.74
Italy,2002,40971.62
Italy,2003,43001.18
Italy,2004,46233.55
Italy,2005,47225.64
Italy,2006,44046.78
Italy,2007,44473.89
Italy,2008,42374.64
Italy,2009,37512.24
Italy,2010,38960.39
Italy,2011,39307.6
Italy,2012,36644.72
Italy,2013,35764.44
Italy,2014,35403.26
Italy,2015,33327.78
Italy,2016,33571.44
Italy,2017,33880.67
Italy,2018,34927.21
Italy,2019,34037.65
Italy,2020,31039.64
Italy,2021,31852.11
Czechia,1990,163204.26
Czechia,1991,150464.89
Czechia,1992,145724.81
Czechia,1993,141387.77
Czechia,1994,132043.98
Czechia,1995,131369.57
Czechia,1996,134178.42
Czechia,1997,128902.25
Czechia,1998,122822.28
Czechia,1999,115394.71
Czechia,2000,123740.91
Czechia,2001,123673.45
Czechia,2002,120402.12
Czechia,2003,122943.66
Czechia,2004,122614.7
Czechia,2005,121844.35
Czechia,2006,121945.78
Czechia,2007,122756.13
Czechia,2008,117528.02
Czechia,2009,111397.68
Czechia,2010,113218.32
Czechia,2011,110728.26
Czechia,2012,106916.41
Czechia,2013,101483.57
Czechia,2014,98467.15
Czechia,2015,99474.44
Czechia,2016,100718.69
Czechia,2017,101495.95
Czechia,2018,99321.78
Czechia,2019,94310.67
Czechia,2020,84914.69
Czechia,2021,88662.03
Slovak Republic,1990,9541.61
Slovak Republic,1991,7388.32
Slovak Republic,1992,7037.04
Slovak Republic,1993,8089.71
Slovak Republic,1994,8260.88
Slovak Republic,1995,9166.38
Slovak Republic,1996,9473.47
Slovak Republic,1997,9529.07
Slovak Republic,1998,9689.67
Slovak Republic,1999,9338.17
Slovak Republic,2000,8407.12
Slovak Republic,2001,8562.69
Slovak Republic,2002,9609.29
Slovak Republic,2003,9198.75
Slovak Republic,2004,10454.99
Slovak Republic,2005,9925.57
Slovak Republic,2006,10742.63
Slovak Republic,2007,10618.57
Slovak Republic,2008,10503.7
Slovak Republic,2009,8964.47
Slovak Republic,2010,9288.85
Slovak Republic,2011,8941.52
Slovak Republic,2012,8885.02
Slovak Republic,2013,8613.85
Slovak Republic,2014,8829.68
Slovak Republic,2015,9029.86
Slovak Republic,2016,9244.45
Slovak Republic,2017,9524.85
Slovak Republic,2018,9506.64
Slovak Republic,2019,8638.8
Slovak Republic,2020,8082.04
Slovak Republic,2021,9493.81
Luxembourg,1990,702.07
Luxembourg,1991,703.52
Luxembourg,1992,693.58
Luxembourg,1993,697.35
Luxembourg,1994,680.23
Luxembourg,1995,698.63
Luxembourg,1996,703.63
Luxembourg,1997,695.27
Luxembourg,1998,689.89
Luxembourg,1999,690.9
Luxembourg,2000,684.72
Luxembourg,2001,672.78
Luxembourg,2002,656.95
Luxembourg,2003,629.17
Luxembourg,2004,632.62
Luxembourg,2005,629.92
Luxembourg,2006,621.9
Luxembourg,2007,633.91
Luxembourg,2008,653.16
Luxembourg,2009,654.02
Luxembourg,2010,662.09
Luxembourg,2011,647.14
Luxembourg,2012,635.83
Luxembourg,2013,648.82
Luxembourg,2014,662.81
Luxembourg,2015,672.49
Luxembourg,2016,694.07
Luxembourg,2017,699.07
Luxembourg,2018,701.26
Luxembourg,2019,690.87
Luxembourg,2020,702.97
Luxembourg,2021,697.35
Greece,1990,10534.68
Greece,1991,10548.85
Greece,1992,10271.49
Greece,1993,9791.13
Greece,1994,9524.15
Greece,1995,9887.56
Greece,1996,9938.03
Greece,1997,9865.49
Greece,1998,9822.21
Greece,1999,9734.57
Greece,2000,9563.76
Greece,2001,9536.74
Greece,2002,9537.18
Greece,2003,9512.85
Greece,2004,9541.09
Greece,2005,9337.32
Greece,2006,9244.7
Greece,2007,9368.95
Greece,2008,9092.01
Greece,2009,8881.73
Greece,2010,9198.69
Greece,2011,8965.32
Greece,2012,8839.48
Greece,2013,8754.65
Greece,2014,8347.14
Greece,2015,8165.96
Greece,2016,8157.39
Greece,2017,8189.34
Greece,2018,8121.04
Greece,2019,8100.53
Greece,2020,8153.85
Greece,2021,8045.99
Hungary,1990,11358.68
Hungary,1991,7823.8
Hungary,1992,6194.63
Hungary,1993,6990.67
Hungary,1994,8412.39
Hungary,1995,8049.86
Hungary,1996,8344.01
Hungary,1997,7715.51
Hungary,1998,7304.44
Hungary,1999,7190.48
Hungary,2000,7958.53
Hungary,2001,7859.86
Hungary,2002,7339.59
Hungary,2003,7499.03
Hungary,2004,8161.54
Hungary,2005,8848.04
Hungary,2006,8484.12
Hungary,2007,8323.48
Hungary,2008,7223.81
Hungary,2009,6219.13
Hungary,2010,6402.32
Hungary,2011,6560.57
Hungary,2012,6257.29
Hungary,2013,5639.9
Hungary,2014,6402.81
Hungary,2015,6993.44
Hungary,2016,6527.65
Hungary,2017,7210.15
Hungary,2018,7443.5
Hungary,2019,7344.45
Hungary,2020,7353.18
Hungary,2021,7149.77
Germany,1990,72632.03
Germany,1991,65681.35
Germany,1992,64228.08
Germany,1993,63328.89
Germany,1994,63179.01
Germany,1995,63189.25
Germany,1996,63734.24
Germany,1997,62749.87
Germany,1998,63202.48
Germany,1999,63368.03
Germany,2000,62732.48
Germany,2001,63456.55
Germany,2002,61258.86
Germany,2003,60681.55
Germany,2004,59802.12
Germany,2005,59623.26
Germany,2006,58506.35
Germany,2007,59063.36
Germany,2008,59423.92
Germany,2009,59768.2
Germany,2010,59355.48
Germany,2011,59394.44
Germany,2012,60052.38
Germany,2013,60852
Germany,2014,62107.72
Germany,2015,61967.23
Germany,2016,61546.13
Germany,2017,60866.86
Germany,2018,59265.36
Germany,2019,58525.01
Germany,2020,57551.88
Germany,2021,56332.89
Türkiye,1990,22856.1
Türkiye,1991,24578.54
Türkiye,1992,24292.5
Türkiye,1993,24797.57
Türkiye,1994,24106.12
Türkiye,1995,25523.06
Türkiye,1996,26159.57
Türkiye,1997,27007.04
Türkiye,1998,27313.35
Türkiye,1999,25784.05
Türkiye,2000,26198.5
Türkiye,2001,25847.9
Türkiye,2002,26830.15
Türkiye,2003,28182.65
Türkiye,2004,30761.67
Türkiye,2005,34251.26
Türkiye,2006,36760.78
Türkiye,2007,39667.41
Türkiye,2008,41685.01
Türkiye,2009,43069.37
Türkiye,2010,49059.96
Türkiye,2011,53960.75
Türkiye,2012,56265.53
Türkiye,2013,59327.31
Türkiye,2014,60056.5
Türkiye,2015,59718.95
Türkiye,2016,63754.29
Türkiye,2017,66628.25
Türkiye,2018,67738.22
Türkiye,2019,59002.53
Türkiye,2020,67962.3
Türkiye,2021,75135.77
Russia,1990,250734.98
Russia,1991,237957.47
Russia,1992,225513.48
Russia,1993,208701.71
Russia,1994,186423.78
Russia,1995,165439.98
Russia,1996,153609.31
Russia,1997,141352.87
Russia,1998,127449.64
Russia,1999,120539.93
Russia,2000,120764.27
Russia,2001,118229.66
Russia,2002,117030.51
Russia,2003,114733.86
Russia,2004,111625.08
Russia,2005,106750.44
Russia,2006,104694.36
Russia,2007,106946.09
Russia,2008,110781.2
Russia,2009,108827.03
Russia,2010,105420.26
Russia,2011,108071.43
Russia,2012,107099.41
Russia,2013,109566.79
Russia,2014,109447.17
Russia,2015,110545.43
Russia,2016,114254.25
Russia,2017,115168.65
Russia,2018,114800.55
Russia,2019,116449.89
Russia,2020,118805.28
Russia,2021,121284.74
Netherlands,1990,159724.63
Netherlands,1991,168148.27
Netherlands,1992,168011.65
Netherlands,1993,168128.36
Netherlands,1994,168665.49
Netherlands,1995,170417.91
Netherlands,1996,180014.58
Netherlands,1997,171817.44
Netherlands,1998,172601.37
Netherlands,1999,167081.81
Netherlands,2000,168092.84
Netherlands,2001,173570.61
Netherlands,2002,172967.32
Netherlands,2003,176497.65
Netherlands,2004,177865.02
Netherlands,2005,173999.69
Netherlands,2006,169398.38
Netherlands,2007,169717.03
Netherlands,2008,173192.39
Netherlands,2009,168209.17
Netherlands,2010,179919.58
Netherlands,2011,166508.39
Netherlands,2012,163054.43
Netherlands,2013,162117.06
Netherlands,2014,154506.28
Netherlands,2015,161055.18
Netherlands,2016,162057.34
Netherlands,2017,159003.07
Netherlands,2018,154701.23
Netherlands,2019,149356.88
Netherlands,2020,133802.55
Netherlands,2021,137397.22
Italy,1990,18998.88
Italy,1991,19746.96
Italy,1992,20176.48
Italy,1993,20707.55
Italy,1994,21417.74
Italy,1995,22013.62
Italy,1996,22754.56
Italy,1997,23460.05
Italy,1998,23160.86
Italy,1999,23153.54
Italy,2000,24099.4
Italy,2001,25535.67
Italy,2002,24703.83
Italy,2003,24555.03
Italy,2004,23897.34
Italy,2005,24058.05
Italy,2006,23446.81
Italy,2007,23035.82
Italy,2008,22429.27
Italy,2009,22573.75
Italy,2010,22377.11
Italy,2011,21717.86
Italy,2012,21832.42
Italy,2013,20419.32
Italy,2014,20202.16
Italy,2015,20340.06
Italy,2016,20016.14
Italy,2017,19910.95
Italy,2018,19893.46
Italy,2019,19657
Italy,2020,20455.8
Italy,2021,20189.97
Korea,1990,240294.48
Korea,1991,258113.19
Korea,1992,278995.63
Korea,1993,308499.81
Korea,1994,327799.68
Korea,1995,352000.68
Korea,1996,385582.11
Korea,1997,411617.53
Korea,1998,351493.31
Korea,1999,382112.78
Korea,2000,411584.71
Korea,2001,425928.63
Korea,2002,445254.63
Korea,2003,452962.46
Korea,2004,460070.58
Korea,2005,469372.52
Korea,2006,474784.84
Korea,2007,492405.07
Korea,2008,506555.01
Korea,2009,513041.75
Korea,2010,565692.09
Korea,2011,594655.34
Korea,2012,596004.83
Korea,2013,604527.3
Korea,2014,596947.88
Korea,2015,600265.91
Korea,2016,602228.3
Korea,2017,615644.74
Korea,2018,632629.48
Korea,2019,611567.39
Korea,2020,569917.43
Denmark,1990,1999.29
Denmark,1991,1976.44
Denmark,1992,1954.64
Denmark,1993,1854.13
Denmark,1994,1778.89
Denmark,1995,1668.1
Denmark,1996,1592.48
Denmark,1997,1505.3
Denmark,1998,1409.52
Denmark,1999,1411.64
Denmark,2000,1419.15
Denmark,2001,1403.12
Denmark,2002,1359.95
Denmark,2003,1359.61
Denmark,2004,1187.23
Denmark,2005,1196.51
Denmark,2006,1241.68
Denmark,2007,1224.54
Denmark,2008,1230.79
Denmark,2009,1143.78
Denmark,2010,1078.63
Denmark,2011,1088.41
Denmark,2012,1059.11
Denmark,2013,1055.12
Denmark,2014,1073.67
Denmark,2015,1074.74
Denmark,2016,1107.42
Denmark,2017,1130.32
Denmark,2018,1148.22
Denmark,2019,1165.27
Denmark,2020,1210.54
Denmark,2021,1260.54
Norway,1990,2671.28
Norway,1991,2559.59
Norway,1992,2538.63
Norway,1993,2547.75
Norway,1994,2534.73
Norway,1995,2554.52
Norway,1996,2455.05
Norway,1997,2412.5
Norway,1998,2227.01
Norway,1999,2165.17
Norway,2000,2278.08
Norway,2001,2215.18
Norway,2002,2106.92
Norway,2003,2102.1
Norway,2004,2107.95
Norway,2005,2005.05
Norway,2006,2028.94
Norway,2007,2015.68
Norway,2008,1938.94
Norway,2009,1901.48
Norway,2010,2025.81
Norway,2011,2111.56
Norway,2012,1985.04
Norway,2013,1962.31
Norway,2014,1940.19
Norway,2015,1852.53
Norway,2016,1790.51
Norway,2017,1727.15
Norway,2018,1687.38
Norway,2019,1572.53
Norway,2020,1541.37
Norway,2021,1444.55
Latvia,1990,5030.48
Latvia,1991,4646.51
Latvia,1992,3589.33
Latvia,1993,2476.85
Latvia,1994,2182.81
Latvia,1995,2030.45
Latvia,1996,1983.62
Latvia,1997,1962.86
Latvia,1998,1854.24
Latvia,1999,1656.83
Latvia,2000,1680.55
Latvia,2001,1789.52
Latvia,2002,1764.47
Latvia,2003,1803.91
Latvia,2004,1728.83
Latvia,2005,1790.84
Latvia,2006,1792.1
Latvia,2007,1874.37
Latvia,2008,1835.5
Latvia,2009,1854.51
Latvia,2010,1870.07
Latvia,2011,1883.73
Latvia,2012,1962.72
Latvia,2013,2025.7
Latvia,2014,2105.34
Latvia,2015,2151.47
Latvia,2016,2163.27
Latvia,2017,2176.66
Latvia,2018,2096.41
Latvia,2019,2198.36
Latvia,2020,2250.41
Latvia,2021,2252.96
Portugal,1990,40691.56
Portugal,1991,42621.54
Portugal,1992,46775.35
Portugal,1993,45308.12
Portugal,1994,46004.48
Portugal,1995,49571.3
Portugal,1996,46806.28
Portugal,1997,49377.8
Portugal,1998,53932.24
Portugal,1999,61277.83
Portugal,2000,59880.01
Portugal,2001,60191.44
Portugal,2002,64369.75
Portugal,2003,59263.74
Portugal,2004,61574.94
Portugal,2005,63955.28
Portugal,2006,59554.47
Portugal,2007,56450.65
Portugal,2008,54512.22
Portugal,2009,53337.42
Portugal,2010,48845.13
Portugal,2011,48152.46
Portugal,2012,46679.15
Portugal,2013,44527.8
Portugal,2014,43943.52
Portugal,2015,48365.3
Portugal,2016,47201.28
Portugal,2017,51759.75
Portugal,2018,48464.51
Portugal,2019,44373.35
Portugal,2020,38529.55
Portugal,2021,36961.23
Slovak Republic,1990,1536.84
Slovak Republic,1991,1546.6
Slovak Republic,1992,1536.54
Slovak Republic,1993,1536.07
Slovak Republic,1994,1428.23
Slovak Republic,1995,1428.7
Slovak Republic,1996,1429.83
Slovak Republic,1997,1449.67
Slovak Republic,1998,1474.02
Slovak Republic,1999,1489.19
Slovak Republic,2000,1511.3
Slovak Republic,2001,1531.6
Slovak Republic,2002,1562.55
Slovak Republic,2003,1577.81
Slovak Republic,2004,1600.82
Slovak Republic,2005,1618.06
Slovak Republic,2006,1677.16
Slovak Republic,2007,1644.23
Slovak Republic,2008,1665.45
Slovak Republic,2009,1710.39
Slovak Republic,2010,1743.07
Slovak Republic,2011,1792.73
Slovak Republic,2012,1826.72
Slovak Republic,2013,1825.62
Slovak Republic,2014,1835.45
Slovak Republic,2015,1902.38
Slovak Republic,2016,1853.66
Slovak Republic,2017,1886.5
Slovak Republic,2018,1903.84
Slovak Republic,2019,1877.59
Slovak Republic,2020,1907.25
Slovak Republic,2021,1884.7
Canada,1990,41139.87
Canada,1991,41316.43
Canada,1992,43165.93
Canada,1993,44259.94
Canada,1994,46068.84
Canada,1995,48126.2
Canada,1996,49140.28
Canada,1997,49393.93
Canada,1998,50056.66
Canada,1999,50138.69
Canada,2000,50960.37
Canada,2001,51395.84
Canada,2002,51326.39
Canada,2003,52768.44
Canada,2004,53594.3
Canada,2005,54147.31
Canada,2006,53230.54
Canada,2007,52881.64
Canada,2008,52479.18
Canada,2009,50480.51
Canada,2010,49517.93
Canada,2011,49128.85
Canada,2012,51075.9
Canada,2013,52713.18
Canada,2014,51251.6
Canada,2015,52277.46
Canada,2016,52947.55
Canada,2017,52087.67
Canada,2018,53488.29
Canada,2019,53617.56
Canada,2020,55491.18
Canada,2021,54243.76
Israel,1996,2426.54
Israel,2000,2812.325
Israel,2003,2300.315
Israel,2004,2387.927
Israel,2005,2593.563
Israel,2006,2679.656
Israel,2007,2711.519
Israel,2008,4412.944
Israel,2009,3121.573
Israel,2010,3932.529
Israel,2011,4714.421
Israel,2012,4869.619
Israel,2013,5291.908
Israel,2014,4942.11
Israel,2015,6213.767
Israel,2016,6703.91
Israel,2017,6085.06
Israel,2018,6638.838
Israel,2019,6353.626
Israel,2020,7826.184
Australia,1990,0.86
Australia,1991,0.856
Australia,1992,0.83
Australia,1993,0.799
Australia,1994,0.77
Australia,1995,0.755
Australia,1996,0.737
Australia,1997,0.724
Australia,1998,0.71
Australia,1999,0.692
Australia,2000,0.694
Australia,2001,0.678
Australia,2002,0.662
Australia,2003,0.634
Australia,2004,0.635
Australia,2005,0.626
Australia,2006,0.608
Australia,2007,0.595
Australia,2008,0.586
Australia,2009,0.577
Australia,2010,0.558
Australia,2011,0.539
Australia,2012,0.529
Australia,2013,0.507
Australia,2014,0.489
Australia,2015,0.484
Australia,2016,0.48
Australia,2017,0.473
Australia,2018,0.464
Australia,2019,0.459
Australia,2020,0.434
Australia,2021,0.413
Austria,1990,0.291
Austria,1991,0.295
Austria,1992,0.266
Austria,1993,0.265
Austria,1994,0.26
Austria,1995,0.264
Austria,1996,0.268
Austria,1997,0.261
Austria,1998,0.25
Austria,1999,0.237
Austria,2000,0.23
Austria,2001,0.238
Austria,2002,0.239
Austria,2003,0.251
Austria,2004,0.244
Austria,2005,0.242
Austria,2006,0.227
Austria,2007,0.212
Austria,2008,0.208
Austria,2009,0.2
Austria,2010,0.207
Austria,2011,0.196
Austria,2012,0.188
Austria,2013,0.189
Austria,2014,0.18
Austria,2015,0.183
Austria,2016,0.182
Austria,2017,0.183
Austria,2018,0.171
Austria,2019,0.171
Austria,2020,0.169
Austria,2021,0.17
Belgium,1990,0.441
Belgium,1991,0.441
Belgium,1992,0.433
Belgium,1993,0.434
Belgium,1994,0.433
Belgium,1995,0.429
Belgium,1996,0.434
Belgium,1997,0.396
Belgium,1998,0.401
Belgium,1999,0.372
Belgium,2000,0.361
Belgium,2001,0.354
Belgium,2002,0.348
Belgium,2003,0.345
Belgium,2004,0.335
Belgium,2005,0.321
Belgium,2006,0.307
Belgium,2007,0.288
Belgium,2008,0.287
Belgium,2009,0.266
Belgium,2010,0.274
Belgium,2011,0.248
Belgium,2012,0.241
Belgium,2013,0.24
Belgium,2014,0.225
Belgium,2015,0.228
Belgium,2016,0.223
Belgium,2017,0.218
Belgium,2018,0.216
Belgium,2019,0.209
Belgium,2020,0.203
Belgium,2021,0.198
Canada,1990,0.654
Canada,1991,0.661
Canada,1992,0.674
Canada,1993,0.659
Canada,1994,0.652
Canada,1995,0.653
Canada,1996,0.664
Canada,1997,0.652
Canada,1998,0.633
Canada,1999,0.613
Canada,2000,0.603
Canada,2001,0.585
Canada,2002,0.572
Canada,2003,0.577
Canada,2004,0.561
Canada,2005,0.541
Canada,2006,0.522
Canada,2007,0.527
Canada,2008,0.51
Canada,2009,0.496
Canada,2010,0.489
Canada,2011,0.481
Canada,2012,0.476
Canada,2013,0.469
Canada,2014,0.455
Canada,2015,0.453
Canada,2016,0.438
Canada,2017,0.429
Canada,2018,0.425
Canada,2019,0.416
Canada,2020,0.399
Canada,2021,0.387
Czechia,1990,0.87
Czechia,1991,0.896
Czechia,1992,0.871
Czechia,1993,0.837
Czechia,1994,0.771
Czechia,1995,0.719
Czechia,1996,0.704
Czechia,1997,0.688
Czechia,1998,0.663
Czechia,1999,0.611
Czechia,2000,0.63
Czechia,2001,0.609
